,success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_id,trial_duration,view_history,exp_stage,block_num,condition,choices,stimulus_duration,correct_spatial_judgement_key,num_block,spatial_location,correct_trial,spatial_sequence,ITIParams,attention_check_question,current_key_answer,correct_response,exp_id,attention_check_percent
80,,html-keyboard-response,80,204405,0.0-3.0-43.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,0.0,storage-only,,1000.0,,0.0,10.0,,,,,,,,
81,,html-keyboard-response,81,207409,0.0-3.0-44.0-0.0,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,0.0,storage-only,,3000.0,,0.0,,,,,,,,,
82,,html-keyboard-response,82,208416,0.0-3.0-45.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,0.0,storage-only,,1000.0,,0.0,13.0,,,,,,,,
83,,html-keyboard-response,83,211422,0.0-3.0-46.0-0.0,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,0.0,storage-only,,3000.0,,0.0,,,,,,,,,
84,,html-keyboard-response,84,212429,0.0-3.0-47.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,0.0,storage-only,,1000.0,,0.0,5.0,,,,,,,,
85,,html-keyboard-response,85,215436,0.0-3.0-48.0-0.0,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,0.0,storage-only,,3000.0,,0.0,,,,,,,,,
86,,html-keyboard-response,86,216442,0.0-3.0-49.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,0.0,storage-only,,1000.0,,0.0,9.0,,,,,,,,
87,,html-keyboard-response,87,221448,0.0-3.0-50.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box response-active""></div><div class=""box""></div></div>","[14, 14, 14, 14]",test_response,5000.0,,test,0.0,storage-only,['NO_KEYS'],5000.0,,,,0.0,"[10, 13, 5, 9]",,,,,,
88,,html-keyboard-response,88,229588,0.0-3.0-51.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,8133.287978571705,,test,0.0,,,8133.287978571705,,,,,,"{'min': 2, 'max': 20, 'mean': 5}",,,,,
89,,html-keyboard-response,89,232595,0.0-3.0-52.0-0.0,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,0.0,storage-only,,3000.0,,0.0,,,,,,,,,
90,,html-keyboard-response,90,233601,0.0-3.0-53.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,0.0,storage-only,,1000.0,,0.0,10.0,,,,,,,,
91,,html-keyboard-response,91,236607,0.0-3.0-54.0-0.0,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,0.0,storage-only,,3000.0,,0.0,,,,,,,,,
92,,html-keyboard-response,92,237610,0.0-3.0-55.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,0.0,storage-only,,1000.0,,0.0,11.0,,,,,,,,
93,,html-keyboard-response,93,240617,0.0-3.0-56.0-0.0,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,0.0,storage-only,,3000.0,,0.0,,,,,,,,,
94,,html-keyboard-response,94,241621,0.0-3.0-57.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,0.0,storage-only,,1000.0,,0.0,4.0,,,,,,,,
95,,html-keyboard-response,95,244627,0.0-3.0-58.0-0.0,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,0.0,storage-only,,3000.0,,0.0,,,,,,,,,
96,,html-keyboard-response,96,245631,0.0-3.0-59.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,0.0,storage-only,,1000.0,,0.0,2.0,,,,,,,,
97,,html-keyboard-response,97,250634,0.0-3.0-60.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box response-active""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>",[],test_response,5000.0,,test,0.0,storage-only,['NO_KEYS'],5000.0,,,,,"[10, 11, 4, 2]",,,,,,
98,,html-keyboard-response,98,257124,0.0-3.0-61.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,6488.834544059945,,test,0.0,,,6488.834544059945,,,,,,"{'min': 2, 'max': 20, 'mean': 5}",,,,,
99,,html-keyboard-response,99,260127,0.0-3.0-62.0-0.0,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,0.0,storage-only,,3000.0,,0.0,,,,,,,,,
100,,html-keyboard-response,100,261131,0.0-3.0-63.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,0.0,storage-only,,1000.0,,0.0,8.0,,,,,,,,
101,,html-keyboard-response,101,264134,0.0-3.0-64.0-0.0,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,0.0,storage-only,,3000.0,,0.0,,,,,,,,,
102,,html-keyboard-response,102,265140,0.0-3.0-65.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,0.0,storage-only,,1000.0,,0.0,2.0,,,,,,,,
103,,html-keyboard-response,103,268143,0.0-3.0-66.0-0.0,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,0.0,storage-only,,3000.0,,0.0,,,,,,,,,
104,,html-keyboard-response,104,269146,0.0-3.0-67.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,0.0,storage-only,,1000.0,,0.0,11.0,,,,,,,,
105,,html-keyboard-response,105,272149,0.0-3.0-68.0-0.0,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,0.0,storage-only,,3000.0,,0.0,,,,,,,,,
106,,html-keyboard-response,106,273156,0.0-3.0-69.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,0.0,storage-only,,1000.0,,0.0,7.0,,,,,,,,
107,,html-keyboard-response,107,278163,0.0-3.0-70.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box response-active""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>","[7, 7, 10]",test_response,5000.0,,test,0.0,storage-only,['NO_KEYS'],5000.0,,,,,"[8, 2, 11, 7]",,,,,,
108,,html-keyboard-response,108,280233,0.0-3.0-71.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,2067.1219055582637,,test,0.0,,,2067.1219055582637,,,,,,"{'min': 2, 'max': 20, 'mean': 5}",,,,,
109,,html-keyboard-response,109,283240,0.0-3.0-72.0-0.0,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,0.0,storage-only,,3000.0,,0.0,,,,,,,,,
110,,html-keyboard-response,110,284246,0.0-3.0-73.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,0.0,storage-only,,1000.0,,0.0,14.0,,,,,,,,
111,,html-keyboard-response,111,287253,0.0-3.0-74.0-0.0,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,0.0,storage-only,,3000.0,,0.0,,,,,,,,,
112,,html-keyboard-response,112,288258,0.0-3.0-75.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,0.0,storage-only,,1000.0,,0.0,9.0,,,,,,,,
113,,html-keyboard-response,113,291264,0.0-3.0-76.0-0.0,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,0.0,storage-only,,3000.0,,0.0,,,,,,,,,
114,,html-keyboard-response,114,292266,0.0-3.0-77.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,0.0,storage-only,,1000.0,,0.0,3.0,,,,,,,,
115,,html-keyboard-response,115,295268,0.0-3.0-78.0-0.0,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,0.0,storage-only,,3000.0,,0.0,,,,,,,,,
116,,html-keyboard-response,116,296273,0.0-3.0-79.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div></div>",,test_stim,1000.0,,test,0.0,storage-only,,1000.0,,0.0,15.0,,,,,,,,
117,,html-keyboard-response,117,301277,0.0-3.0-80.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box response-active""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>","[9, 13]",test_response,5000.0,,test,0.0,storage-only,['NO_KEYS'],5000.0,,,,,"[14, 9, 3, 15]",,,,,,
118,,html-keyboard-response,118,308421,0.0-3.0-81.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,7136.039605633152,,test,0.0,,,7136.039605633152,,,,,,"{'min': 2, 'max': 20, 'mean': 5}",,,,,
