,success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_id,trial_duration,view_history,exp_stage,stimulus_duration,block_num,correct_response,condition,choices,correct_trial,ITIParams,attention_check_question,current_key_answer,exp_id,attention_check_percent
428,,html-keyboard-response,428,385819,0.0-3.2-14.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
429,,html-keyboard-response,429,387326,0.0-3.2-15.2,379.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
430,,html-keyboard-response,430,387944,0.0-3.2-16.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,612.2719633919453,,test,612.2719633919453,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
431,,html-keyboard-response,431,388448,0.0-3.2-17.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
432,,html-keyboard-response,432,389954,0.0-3.2-18.2,353.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
433,,html-keyboard-response,433,390170,0.0-3.2-19.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,210.41086674071636,,test,210.41086674071636,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
434,,html-keyboard-response,434,390674,0.0-3.2-20.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
435,,html-keyboard-response,435,392181,0.0-3.2-21.2,809.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
436,,html-keyboard-response,436,392207,0.0-3.2-22.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,24.755601504188597,,test,24.755601504188597,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
437,,html-keyboard-response,437,392710,0.0-3.2-23.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
438,,html-keyboard-response,438,394214,0.0-3.2-24.2,346.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
439,,html-keyboard-response,439,395780,0.0-3.2-25.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1559.1622696067973,,test,1559.1622696067973,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
440,,html-keyboard-response,440,396283,0.0-3.2-26.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
441,,html-keyboard-response,441,397790,0.0-3.2-27.2,325.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
442,,html-keyboard-response,442,398696,0.0-3.2-28.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,900.3956314507427,,test,900.3956314507427,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
443,,html-keyboard-response,443,399203,0.0-3.2-29.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
444,,html-keyboard-response,444,400705,0.0-3.2-30.2,307.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
445,,html-keyboard-response,445,401690,0.0-3.2-31.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,978.6211789163723,,test,978.6211789163723,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
446,,html-keyboard-response,446,402193,0.0-3.2-32.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
447,,html-keyboard-response,447,403699,0.0-3.2-33.2,294.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
448,,html-keyboard-response,448,404348,0.0-3.2-34.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,644.1141792697223,,test,644.1141792697223,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
449,,html-keyboard-response,449,404851,0.0-3.2-35.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
450,,html-keyboard-response,450,406358,0.0-3.2-36.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0.0,,,,,
451,,html-keyboard-response,451,407220,0.0-3.2-37.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,856.1230334475098,,test,856.1230334475098,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
452,,html-keyboard-response,452,407724,0.0-3.2-38.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
453,,html-keyboard-response,453,409230,0.0-3.2-39.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0.0,,,,,
454,,html-keyboard-response,454,410160,0.0-3.2-40.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,926.9989467058272,,test,926.9989467058272,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
455,,html-keyboard-response,455,410666,0.0-3.2-41.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
456,,html-keyboard-response,456,412172,0.0-3.2-42.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0.0,,,,,
457,,html-keyboard-response,457,413279,0.0-3.2-43.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1100.3084151175442,,test,1100.3084151175442,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
458,,html-keyboard-response,458,413782,0.0-3.2-44.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
459,,html-keyboard-response,459,415288,0.0-3.2-45.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0.0,,,,,
460,,html-keyboard-response,460,415380,0.0-3.2-46.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,85.418883615368,,test,85.418883615368,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
461,,html-keyboard-response,461,415882,0.0-3.2-47.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
462,,html-keyboard-response,462,417389,0.0-3.2-48.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0.0,,,,,
463,,html-keyboard-response,463,417564,0.0-3.2-49.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,172.10875551753395,,test,172.10875551753395,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
464,,html-keyboard-response,464,418069,0.0-3.2-50.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
465,,html-keyboard-response,465,419576,0.0-3.2-51.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0.0,,,,,
466,,html-keyboard-response,466,419777,0.0-3.2-52.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,195.99807084817883,,test,195.99807084817883,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
467,,html-keyboard-response,467,420281,0.0-3.2-53.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
468,,html-keyboard-response,468,421788,0.0-3.2-54.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0.0,,,,,
469,,html-keyboard-response,469,422375,0.0-3.2-55.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,581.9351958489676,,test,581.9351958489676,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
470,,html-keyboard-response,470,422878,0.0-3.2-56.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
471,,html-keyboard-response,471,424384,0.0-3.2-57.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0.0,,,,,
472,,html-keyboard-response,472,424944,0.0-3.2-58.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,558.2556442212166,,test,558.2556442212166,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
473,,html-keyboard-response,473,425447,0.0-3.2-59.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
474,,html-keyboard-response,474,426953,0.0-3.2-60.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0.0,,,,,
475,,html-keyboard-response,475,427438,0.0-3.2-61.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,478.53307727991614,,test,478.53307727991614,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
476,,html-keyboard-response,476,427941,0.0-3.2-62.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
477,,html-keyboard-response,477,429446,0.0-3.2-63.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0.0,,,,,
478,,html-keyboard-response,478,430035,0.0-3.2-64.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,583.0183928630101,,test,583.0183928630101,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
479,,html-keyboard-response,479,430541,0.0-3.2-65.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
480,,html-keyboard-response,480,432047,0.0-3.2-66.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div id = stim2></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,,nogo,"[',']",1.0,,,,,
481,,html-keyboard-response,481,432422,0.0-3.2-67.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,368.22534353223733,,test,368.22534353223733,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
482,,html-keyboard-response,482,432926,0.0-3.2-68.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
483,,html-keyboard-response,483,434433,0.0-3.2-69.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0.0,,,,,
484,,html-keyboard-response,484,434992,0.0-3.2-70.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,555.5567418603375,,test,555.5567418603375,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
485,,html-keyboard-response,485,435496,0.0-3.2-71.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
486,,html-keyboard-response,486,437002,0.0-3.2-72.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0.0,,,,,
487,,html-keyboard-response,487,437113,0.0-3.2-73.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,106.278283235422,,test,106.278283235422,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
488,,html-keyboard-response,488,437618,0.0-3.2-74.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
489,,html-keyboard-response,489,439123,0.0-3.2-75.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0.0,,,,,
490,,html-keyboard-response,490,439180,0.0-3.2-76.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,55.54834535094091,,test,55.54834535094091,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
491,,html-keyboard-response,491,439686,0.0-3.2-77.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
492,,html-keyboard-response,492,441192,0.0-3.2-78.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0.0,,,,,
493,,html-keyboard-response,493,441316,0.0-3.2-79.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,120.07410196944603,,test,120.07410196944603,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
494,,html-keyboard-response,494,441818,0.0-3.2-80.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
495,,html-keyboard-response,495,443324,0.0-3.2-81.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0.0,,,,,
496,,html-keyboard-response,496,443794,0.0-3.2-82.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,464.9338552443648,,test,464.9338552443648,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
497,,html-keyboard-response,497,444298,0.0-3.2-83.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
498,,html-keyboard-response,498,445800,0.0-3.2-84.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0.0,,,,,
499,,html-keyboard-response,499,448569,0.0-3.2-85.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,2765.6534429554586,,test,2765.6534429554586,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
500,,html-keyboard-response,500,449073,0.0-3.2-86.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
501,,html-keyboard-response,501,450578,0.0-3.2-87.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0.0,,,,,
502,,html-keyboard-response,502,452011,0.0-3.2-88.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1430.0726145719836,,test,1430.0726145719836,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
503,,html-keyboard-response,503,452515,0.0-3.2-89.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
504,,html-keyboard-response,504,454019,0.0-3.2-90.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0.0,,,,,
505,,html-keyboard-response,505,454486,0.0-3.2-91.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,461.8772148622863,,test,461.8772148622863,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
506,,html-keyboard-response,506,454989,0.0-3.2-92.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
507,,html-keyboard-response,507,456496,0.0-3.2-93.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div id = stim2></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,,nogo,"[',']",1.0,,,,,
508,,html-keyboard-response,508,457031,0.0-3.2-94.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,529.623162085346,,test,529.623162085346,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
509,,html-keyboard-response,509,457535,0.0-3.2-95.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
510,,html-keyboard-response,510,459042,0.0-3.2-96.2,354.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
511,,html-keyboard-response,511,460522,0.0-3.2-97.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1475.3407191115127,,test,1475.3407191115127,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
512,,html-keyboard-response,512,461025,0.0-3.2-98.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
513,,html-keyboard-response,513,462531,0.0-3.2-99.2,317.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
514,,html-keyboard-response,514,462682,0.0-3.2-100.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,147.45122486593613,,test,147.45122486593613,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
515,,html-keyboard-response,515,463186,0.0-3.2-101.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
516,,html-keyboard-response,516,464692,0.0-3.2-102.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div id = stim2></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,,nogo,"[',']",1.0,,,,,
517,,html-keyboard-response,517,464836,0.0-3.2-103.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,137.81165545067074,,test,137.81165545067074,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
518,,html-keyboard-response,518,465340,0.0-3.2-104.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
519,,html-keyboard-response,519,466847,0.0-3.2-105.2,271.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
520,,html-keyboard-response,520,466938,0.0-3.2-106.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,85.74985550788313,,test,85.74985550788313,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
521,,html-keyboard-response,521,467441,0.0-3.2-107.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
522,,html-keyboard-response,522,468944,0.0-3.2-108.2,359.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
523,,html-keyboard-response,523,469728,0.0-3.2-109.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,778.6120545436582,,test,778.6120545436582,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
524,,html-keyboard-response,524,470232,0.0-3.2-110.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
525,,html-keyboard-response,525,471738,0.0-3.2-111.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div id = stim2></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,,nogo,"[',']",1.0,,,,,
526,,html-keyboard-response,526,472337,0.0-3.2-112.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,592.1073679179325,,test,592.1073679179325,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
527,,html-keyboard-response,527,472839,0.0-3.2-113.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
528,,html-keyboard-response,528,474346,0.0-3.2-114.2,380.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
529,,html-keyboard-response,529,474367,0.0-3.2-115.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,18.611764694871862,,test,18.611764694871862,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
530,,html-keyboard-response,530,474869,0.0-3.2-116.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
531,,html-keyboard-response,531,476373,0.0-3.2-117.2,387.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
532,,html-keyboard-response,532,476831,0.0-3.2-118.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,453.4635746261203,,test,453.4635746261203,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
533,,html-keyboard-response,533,477336,0.0-3.2-119.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
534,,html-keyboard-response,534,478843,0.0-3.2-120.2,317.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div id = stim2></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,,nogo,"[',']",0.0,,,,,
535,,html-keyboard-response,535,478908,0.0-3.2-121.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,62.78301725405548,,test,62.78301725405548,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
536,,html-keyboard-response,536,479411,0.0-3.2-122.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
537,,html-keyboard-response,537,480918,0.0-3.2-123.2,347.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
538,,html-keyboard-response,538,481330,0.0-3.2-124.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,406.82257161108265,,test,406.82257161108265,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
539,,html-keyboard-response,539,481834,0.0-3.2-125.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
540,,html-keyboard-response,540,483341,0.0-3.2-126.2,437.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
541,,html-keyboard-response,541,483884,0.0-3.2-127.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,536.8138342926609,,test,536.8138342926609,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
542,,html-keyboard-response,542,484388,0.0-3.2-128.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
543,,html-keyboard-response,543,485893,0.0-3.2-129.2,279.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
544,,html-keyboard-response,544,486076,0.0-3.2-130.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,178.54792214495689,,test,178.54792214495689,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
545,,html-keyboard-response,545,486579,0.0-3.2-131.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
546,,html-keyboard-response,546,488086,0.0-3.2-132.2,255.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
547,,html-keyboard-response,547,488355,0.0-3.2-133.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,265.97814732772446,,test,265.97814732772446,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
548,,html-keyboard-response,548,488859,0.0-3.2-134.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
549,,html-keyboard-response,549,490365,0.0-3.2-135.2,490.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
550,,html-keyboard-response,550,490372,0.0-3.2-136.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,5.646590671938709,,test,5.646590671938709,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
551,,html-keyboard-response,551,490874,0.0-3.2-137.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
552,,html-keyboard-response,552,492379,0.0-3.2-138.2,408.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
553,,html-keyboard-response,553,492522,0.0-3.2-139.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,136.6020844162643,,test,136.6020844162643,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
554,,html-keyboard-response,554,493026,0.0-3.2-140.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
