,success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_id,trial_duration,view_history,exp_stage,stimulus_duration,correct_response,condition,flanker,center_letter,choices,block_num,correct_trial,ITIParams,current_question,current_key_answer,current_block,exp_id,attention_check_percent
214,,html-keyboard-response,214,189286,0.0-3.1-72.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",1.0,0,,,,1.0,,
215,,html-keyboard-response,215,191814,0.0-3.1-73.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,2524.2993431200166,,test,2524.2993431200166,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
216,,html-keyboard-response,216,192317,0.0-3.1-74.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
217,,html-keyboard-response,217,193824,0.0-3.1-75.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",1.0,0,,,,1.0,,
218,,html-keyboard-response,218,193864,0.0-3.1-76.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,34.601417251393016,,test,34.601417251393016,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
219,,html-keyboard-response,219,194365,0.0-3.1-77.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
220,,html-keyboard-response,220,195873,0.0-3.1-78.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",1.0,0,,,,1.0,,
221,,html-keyboard-response,221,196244,0.0-3.1-79.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,365.3150036588914,,test,365.3150036588914,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
222,,html-keyboard-response,222,196750,0.0-3.1-80.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
223,,html-keyboard-response,223,198256,0.0-3.1-81.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",1.0,0,,,,1.0,,
224,,html-keyboard-response,224,198865,0.0-3.1-82.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,602.8242614033416,,test,602.8242614033416,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
225,,html-keyboard-response,225,199369,0.0-3.1-83.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
226,,html-keyboard-response,226,200876,0.0-3.1-84.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",1.0,0,,,,1.0,,
227,,html-keyboard-response,227,202043,0.0-3.1-85.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1163.1232329697248,,test,1163.1232329697248,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
228,,html-keyboard-response,228,202544,0.0-3.1-86.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
229,,html-keyboard-response,229,204047,0.0-3.1-87.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,congruent,F,F,"[',', '.']",1.0,0,,,,1.0,,
230,,html-keyboard-response,230,204290,0.0-3.1-88.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,237.22798575254058,,test,237.22798575254058,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
231,,html-keyboard-response,231,204794,0.0-3.1-89.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
232,,html-keyboard-response,232,206300,0.0-3.1-90.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,congruent,F,F,"[',', '.']",1.0,0,,,,1.0,,
233,,html-keyboard-response,233,206354,0.0-3.1-91.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,49.39354438016574,,test,49.39354438016574,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
234,,html-keyboard-response,234,206858,0.0-3.1-92.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
235,,html-keyboard-response,235,208365,0.0-3.1-93.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,incongruent,H,F,"[',', '.']",1.0,0,,,,1.0,,
236,,html-keyboard-response,236,211135,0.0-3.1-94.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,2763.164620273993,,test,2763.164620273993,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
237,,html-keyboard-response,237,211640,0.0-3.1-95.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
238,,html-keyboard-response,238,213147,0.0-3.1-96.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",1.0,0,,,,1.0,,
239,,html-keyboard-response,239,213304,0.0-3.1-97.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,151.70259132036873,,test,151.70259132036873,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
240,,html-keyboard-response,240,213811,0.0-3.1-98.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
241,,html-keyboard-response,241,215319,0.0-3.1-99.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,incongruent,H,F,"[',', '.']",1.0,0,,,,1.0,,
242,,html-keyboard-response,242,216043,0.0-3.1-100.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,718.3866483318463,,test,718.3866483318463,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
243,,html-keyboard-response,243,216546,0.0-3.1-101.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
244,,html-keyboard-response,244,218053,0.0-3.1-102.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,incongruent,H,F,"[',', '.']",1.0,0,,,,1.0,,
245,,html-keyboard-response,245,218416,0.0-3.1-103.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,356.54406600541,,test,356.54406600541,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
246,,html-keyboard-response,246,218920,0.0-3.1-104.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
247,,html-keyboard-response,247,220427,0.0-3.1-105.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,incongruent,H,F,"[',', '.']",1.0,0,,,,1.0,,
248,,html-keyboard-response,248,220450,0.0-3.1-106.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,19.71485047966293,,test,19.71485047966293,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
249,,html-keyboard-response,249,220955,0.0-3.1-107.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
250,,html-keyboard-response,250,222462,0.0-3.1-108.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",1.0,0,,,,1.0,,
251,,html-keyboard-response,251,222578,0.0-3.1-109.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,114.77647139727794,,test,114.77647139727794,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
252,,html-keyboard-response,252,223081,0.0-3.1-110.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
253,,html-keyboard-response,253,224588,0.0-3.1-111.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",1.0,0,,,,1.0,,
254,,html-keyboard-response,254,225187,0.0-3.1-112.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,593.4689329176949,,test,593.4689329176949,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
255,,html-keyboard-response,255,225691,0.0-3.1-113.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
256,,html-keyboard-response,256,227194,0.0-3.1-114.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",1.0,0,,,,1.0,,
257,,html-keyboard-response,257,228360,0.0-3.1-115.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1161.520407429937,,test,1161.520407429937,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
258,,html-keyboard-response,258,228862,0.0-3.1-116.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
259,,html-keyboard-response,259,230370,0.0-3.1-117.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",1.0,0,,,,1.0,,
260,,html-keyboard-response,260,230614,0.0-3.1-118.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,238.90660327592778,,test,238.90660327592778,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
261,,html-keyboard-response,261,231121,0.0-3.1-119.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
262,,html-keyboard-response,262,232625,0.0-3.1-120.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",1.0,0,,,,1.0,,
263,,html-keyboard-response,263,233446,0.0-3.1-121.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,814.6702434848639,,test,814.6702434848639,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
264,,html-keyboard-response,264,236296,0.0-3.2-0.2,2849.0,"<div class = bigbox><div class = picture_box><p class = block-text>
    <div class = centerbox><p class = block-text>Please take this time to read your feedback! This screen will advance automatically in 1 minute.</p><p class=block-text>You have completed 2 out of 3 blocks of trials.</p>
       <p class=""block-text"">Your accuracy is too low. Remember: <br>
  <ul style=""text-align:left;"">
    <li>Indicate the identity of the middle letter.</li>
    <li>H: index finger</li>
    <li>F: middle finger</li>
  </ul>
</p>
      
        <p class=""block-text"">You have not been responding to some trials. Please respond on every trial that requires a response.</p>
      <p class=block-text>Press <i>enter</i> to continue.</p></div>
    </font></p></div></div>",enter,test_feedback,60000.0,,test,,,,,,,,,,,,,,
265,,html-keyboard-response,265,238219,0.0-3.2-1.2-0.2,917.0,,t,test_attention_check,,,test,,,,,,,2.0,True,,<p class='block-text'>Press the T key</p> <div class=block-text>This screen will advance automatically in 1 minute.</div>,84.0,,,
266,,html-keyboard-response,266,238723,0.0-3.2-2.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
267,,html-keyboard-response,267,240230,0.0-3.2-3.2,686.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",",",test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",2.0,1,,,,2.0,,
268,,html-keyboard-response,268,240277,0.0-3.2-4.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,40.59180888675476,,test,40.59180888675476,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
269,,html-keyboard-response,269,240779,0.0-3.2-5.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
270,,html-keyboard-response,270,242286,0.0-3.2-6.2,790.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",.,test_trial,1000.0,,test,1500.0,.,congruent,F,F,"[',', '.']",2.0,1,,,,2.0,,
271,,html-keyboard-response,271,242539,0.0-3.2-7.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,249.5892845439579,,test,249.5892845439579,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
272,,html-keyboard-response,272,243042,0.0-3.2-8.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
273,,html-keyboard-response,273,244549,0.0-3.2-9.2,672.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",.,test_trial,1000.0,,test,1500.0,.,incongruent,H,F,"[',', '.']",2.0,1,,,,2.0,,
274,,html-keyboard-response,274,244867,0.0-3.2-10.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,311.32238343222843,,test,311.32238343222843,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
275,,html-keyboard-response,275,245372,0.0-3.2-11.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
276,,html-keyboard-response,276,246879,0.0-3.2-12.2,780.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",.,test_trial,1000.0,,test,1500.0,.,congruent,F,F,"[',', '.']",2.0,1,,,,2.0,,
277,,html-keyboard-response,277,247169,0.0-3.2-13.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,284.23916102954547,,test,284.23916102954547,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
278,,html-keyboard-response,278,247674,0.0-3.2-14.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
279,,html-keyboard-response,279,249179,0.0-3.2-15.2,569.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",.,test_trial,1000.0,,test,1500.0,.,incongruent,H,F,"[',', '.']",2.0,1,,,,2.0,,
280,,html-keyboard-response,280,249546,0.0-3.2-16.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,361.2447563052569,,test,361.2447563052569,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
281,,html-keyboard-response,281,250050,0.0-3.2-17.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
282,,html-keyboard-response,282,251556,0.0-3.2-18.2,601.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",",",test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",2.0,1,,,,2.0,,
