,success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_id,trial_duration,view_history,exp_stage,stimulus_duration,block_num,correct_response,condition,choices,correct_trial,ITIParams,current_question,current_key_answer,exp_id,attention_check_percent
508,,html-keyboard-response,508,490314,0.0-3.2-94.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,478.3406181091273,,test,478.3406181091273,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
509,,html-keyboard-response,509,490819,0.0-3.2-95.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
510,,html-keyboard-response,510,492325,0.0-3.2-96.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div id = stim2></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,,nogo,"[',']",1,,,,,
511,,html-keyboard-response,511,492485,0.0-3.2-97.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,153.96390337932374,,test,153.96390337932374,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
512,,html-keyboard-response,512,492988,0.0-3.2-98.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
513,,html-keyboard-response,513,494495,0.0-3.2-99.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
514,,html-keyboard-response,514,495052,0.0-3.2-100.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,554.4155065385265,,test,554.4155065385265,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
515,,html-keyboard-response,515,495557,0.0-3.2-101.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
516,,html-keyboard-response,516,497060,0.0-3.2-102.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
517,,html-keyboard-response,517,498150,0.0-3.2-103.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1084.362643887326,,test,1084.362643887326,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
518,,html-keyboard-response,518,498654,0.0-3.2-104.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
519,,html-keyboard-response,519,500160,0.0-3.2-105.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
520,,html-keyboard-response,520,501013,0.0-3.2-106.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,848.7324287975357,,test,848.7324287975357,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
521,,html-keyboard-response,521,501517,0.0-3.2-107.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
522,,html-keyboard-response,522,503024,0.0-3.2-108.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
523,,html-keyboard-response,523,503346,0.0-3.2-109.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,318.0337970808377,,test,318.0337970808377,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
524,,html-keyboard-response,524,503851,0.0-3.2-110.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
525,,html-keyboard-response,525,505358,0.0-3.2-111.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
526,,html-keyboard-response,526,505518,0.0-3.2-112.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,157.71392592617377,,test,157.71392592617377,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
527,,html-keyboard-response,527,506023,0.0-3.2-113.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
528,,html-keyboard-response,528,507529,0.0-3.2-114.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
529,,html-keyboard-response,529,507647,0.0-3.2-115.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,115.03945913399549,,test,115.03945913399549,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
530,,html-keyboard-response,530,508152,0.0-3.2-116.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
531,,html-keyboard-response,531,509658,0.0-3.2-117.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
532,,html-keyboard-response,532,509819,0.0-3.2-118.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,159.8413012288991,,test,159.8413012288991,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
533,,html-keyboard-response,533,510321,0.0-3.2-119.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
534,,html-keyboard-response,534,511823,0.0-3.2-120.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
535,,html-keyboard-response,535,513376,0.0-3.2-121.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1547.6146181993247,,test,1547.6146181993247,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
536,,html-keyboard-response,536,513880,0.0-3.2-122.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
537,,html-keyboard-response,537,515385,0.0-3.2-123.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
538,,html-keyboard-response,538,515495,0.0-3.2-124.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,103.43840326627311,,test,103.43840326627311,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
539,,html-keyboard-response,539,515999,0.0-3.2-125.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
540,,html-keyboard-response,540,517505,0.0-3.2-126.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
541,,html-keyboard-response,541,518418,0.0-3.2-127.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,910.2953268627306,,test,910.2953268627306,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
542,,html-keyboard-response,542,518922,0.0-3.2-128.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
543,,html-keyboard-response,543,520429,0.0-3.2-129.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
544,,html-keyboard-response,544,520632,0.0-3.2-130.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,197.93446829084658,,test,197.93446829084658,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
545,,html-keyboard-response,545,521137,0.0-3.2-131.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
546,,html-keyboard-response,546,522643,0.0-3.2-132.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
547,,html-keyboard-response,547,522764,0.0-3.2-133.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,118.33785462987879,,test,118.33785462987879,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
548,,html-keyboard-response,548,523266,0.0-3.2-134.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
549,,html-keyboard-response,549,524772,0.0-3.2-135.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
550,,html-keyboard-response,550,525023,0.0-3.2-136.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,245.21065516980056,,test,245.21065516980056,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
551,,html-keyboard-response,551,525526,0.0-3.2-137.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
552,,html-keyboard-response,552,527032,0.0-3.2-138.2,552.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1,,,,,
553,,html-keyboard-response,553,527911,0.0-3.2-139.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,872.2092619383188,,test,872.2092619383188,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
554,,html-keyboard-response,554,528417,0.0-3.2-140.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
555,,html-keyboard-response,555,529923,0.0-3.2-141.2,466.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1,,,,,
556,,html-keyboard-response,556,529928,0.0-3.2-142.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,3.6116246778618097,,test,3.6116246778618097,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
557,,html-keyboard-response,557,530430,0.0-3.2-143.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
558,,html-keyboard-response,558,531936,0.0-3.2-144.2,359.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1,,,,,
559,,html-keyboard-response,559,532324,0.0-3.2-145.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,386.20903020437225,,test,386.20903020437225,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
560,,html-keyboard-response,560,532827,0.0-3.2-146.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
561,,html-keyboard-response,561,534334,0.0-3.2-147.2,632.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1,,,,,
562,,html-keyboard-response,562,535273,0.0-3.2-148.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,933.1707392278911,,test,933.1707392278911,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
563,,html-keyboard-response,563,535777,0.0-3.2-149.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
564,,html-keyboard-response,564,537283,0.0-3.2-150.2,494.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1,,,,,
565,,html-keyboard-response,565,537774,0.0-3.2-151.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,488.74796943186817,,test,488.74796943186817,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
566,,html-keyboard-response,566,538278,0.0-3.2-152.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
567,,html-keyboard-response,567,539784,0.0-3.2-153.2,461.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1,,,,,
568,,html-keyboard-response,568,539792,0.0-3.2-154.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,6.140849354738538,,test,6.140849354738538,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
569,,html-keyboard-response,569,540295,0.0-3.2-155.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
570,,html-keyboard-response,570,541797,0.0-3.2-156.2,494.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1,,,,,
571,,html-keyboard-response,571,542006,0.0-3.2-157.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,203.11322584288004,,test,203.11322584288004,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
572,,html-keyboard-response,572,542510,0.0-3.2-158.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
573,,html-keyboard-response,573,544016,0.0-3.2-159.2,405.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1,,,,,
574,,html-keyboard-response,574,545019,0.0-3.2-160.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,996.030500698726,,test,996.030500698726,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
575,,html-keyboard-response,575,545520,0.0-3.2-161.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
576,,html-keyboard-response,576,547026,0.0-3.2-162.2,375.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1,,,,,
577,,html-keyboard-response,577,547234,0.0-3.2-163.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,203.74926806411253,,test,203.74926806411253,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
578,,html-keyboard-response,578,547735,0.0-3.2-164.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
579,,html-keyboard-response,579,549242,0.0-3.2-165.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
580,,html-keyboard-response,580,549665,0.0-3.2-166.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,417.81249994324133,,test,417.81249994324133,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
581,,html-keyboard-response,581,550169,0.0-3.2-167.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
582,,html-keyboard-response,582,551676,0.0-3.2-168.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
583,,html-keyboard-response,583,551832,0.0-3.2-169.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,154.85654547346658,,test,154.85654547346658,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
584,,html-keyboard-response,584,552335,0.0-3.2-170.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
585,,html-keyboard-response,585,553840,0.0-3.2-171.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
586,,html-keyboard-response,586,554984,0.0-3.2-172.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1138.5762544244728,,test,1138.5762544244728,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
587,,html-keyboard-response,587,555488,0.0-3.2-173.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
588,,html-keyboard-response,588,556994,0.0-3.2-174.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
589,,html-keyboard-response,589,557330,0.0-3.2-175.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,334.1197704651915,,test,334.1197704651915,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
590,,html-keyboard-response,590,557834,0.0-3.2-176.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
591,,html-keyboard-response,591,559340,0.0-3.2-177.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
592,,html-keyboard-response,592,559383,0.0-3.2-178.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,38.53280543186315,,test,38.53280543186315,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
593,,html-keyboard-response,593,559885,0.0-3.2-179.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
594,,html-keyboard-response,594,561392,0.0-3.2-180.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
595,,html-keyboard-response,595,561436,0.0-3.2-181.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,37.27081426374203,,test,37.27081426374203,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
596,,html-keyboard-response,596,561940,0.0-3.2-182.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
597,,html-keyboard-response,597,563442,0.0-3.2-183.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
598,,html-keyboard-response,598,563670,0.0-3.2-184.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,225.18549372041895,,test,225.18549372041895,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
599,,html-keyboard-response,599,564176,0.0-3.2-185.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
600,,html-keyboard-response,600,565682,0.0-3.2-186.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div id = stim2></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,,nogo,"[',']",1,,,,,
601,,html-keyboard-response,601,566088,0.0-3.2-187.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,401.6230234745161,,test,401.6230234745161,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
602,,html-keyboard-response,602,566593,0.0-3.2-188.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
603,,html-keyboard-response,603,568097,0.0-3.2-189.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
604,,html-keyboard-response,604,568416,0.0-3.2-190.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,313.14449379404243,,test,313.14449379404243,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
605,,html-keyboard-response,605,569770,0.0-4.0,1352.0,"
  <div class=""centerbox"">
    <p class=""center-block-text"">Thanks for completing this task!</p>
    <p class=""center-block-text"">Press <i>enter</i> to continue.</p>
  </div>
",enter,end,180000.0,,,,,,,,,,,,go_nogo_rdoc,0.0
606,True,fullscreen,606,570775,0.0-5.0,,,,,,,,,,,,,,,,,,
