,success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_id,trial_duration,view_history,exp_id,exp_stage,block_num,stimulus_duration,CTI,cue_location,stim_location,condition,correct_response,choices,correct_trial,ITIParams,current_question,current_key_answer,attention_check_percent
88,,html-keyboard-response,88,74842,0.0-2.1-12.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_ITI,903.7206855513026,,,practice,1.0,903.7206855513026,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
89,,html-keyboard-response,89,75349,0.0-2.1-13.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation,500.0,,,practice,1.0,500.0,,,,,,,,,,,
90,,html-keyboard-response,90,75854,0.0-2.1-14.1,,"<div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_cue,500.0,,,practice,1.0,500.0,,,,,,,,,,,
91,,html-keyboard-response,91,76861,0.0-2.1-15.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_CTI,1000.0,,,practice,1.0,1000.0,1000.0,,,,,,,,,,
92,,html-keyboard-response,92,78364,0.0-2.1-16.1,383.0,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",.,practice_trial,1500.0,,,practice,1.0,1000.0,,right,right,valid,.,"[',', '.']",1,,,,
93,,html-keyboard-response,93,78870,0.0-2.1-17.1,,"<div class = fb_box><div class = 'center-text'><font size =20>Correct!</font></div></div><div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_feedback,500.0,,,practice,,500.0,,,,,,,,,,,
94,,html-keyboard-response,94,79756,0.0-2.1-18.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_ITI,880.4807634662614,,,practice,1.0,880.4807634662614,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
95,,html-keyboard-response,95,80261,0.0-2.1-19.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation,500.0,,,practice,1.0,500.0,,,,,,,,,,,
96,,html-keyboard-response,96,80763,0.0-2.1-20.1,,"<div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_cue,500.0,,,practice,1.0,500.0,,,,,,,,,,,
97,,html-keyboard-response,97,80868,0.0-2.1-21.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_CTI,100.0,,,practice,1.0,100.0,100.0,,,,,,,,,,
98,,html-keyboard-response,98,82374,0.0-2.1-22.1,537.0,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",.,practice_trial,1500.0,,,practice,1.0,1000.0,,both,right,doublecue,.,"[',', '.']",1,,,,
99,,html-keyboard-response,99,82880,0.0-2.1-23.1,,"<div class = fb_box><div class = 'center-text'><font size =20>Correct!</font></div></div><div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_feedback,500.0,,,practice,,500.0,,,,,,,,,,,
100,,html-keyboard-response,100,83465,0.0-2.1-24.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_ITI,579.7778478574685,,,practice,1.0,579.7778478574685,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
101,,html-keyboard-response,101,83968,0.0-2.1-25.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation,500.0,,,practice,1.0,500.0,,,,,,,,,,,
102,,html-keyboard-response,102,84473,0.0-2.1-26.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_cue,500.0,,,practice,1.0,500.0,,,,,,,,,,,
103,,html-keyboard-response,103,85479,0.0-2.1-27.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_CTI,1000.0,,,practice,1.0,1000.0,1000.0,,,,,,,,,,
104,,html-keyboard-response,104,86986,0.0-2.1-28.1,350.0,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",",",practice_trial,1500.0,,,practice,1.0,1000.0,,none,left,nocue,",","[',', '.']",1,,,,
105,,html-keyboard-response,105,87488,0.0-2.1-29.1,,"<div class = fb_box><div class = 'center-text'><font size =20>Correct!</font></div></div><div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_feedback,500.0,,,practice,,500.0,,,,,,,,,,,
106,,html-keyboard-response,106,87707,0.0-2.1-30.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_ITI,214.16038254657332,,,practice,1.0,214.16038254657332,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
107,,html-keyboard-response,107,88213,0.0-2.1-31.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation,500.0,,,practice,1.0,500.0,,,,,,,,,,,
108,,html-keyboard-response,108,88717,0.0-2.1-32.1,,"<div class = bigbox><div id=right_box></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_cue,500.0,,,practice,1.0,500.0,,,,,,,,,,,
109,,html-keyboard-response,109,89271,0.0-2.1-33.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_CTI,550.0,,,practice,1.0,550.0,550.0,,,,,,,,,,
110,,html-keyboard-response,110,90778,0.0-2.1-34.1,314.0,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",.,practice_trial,1500.0,,,practice,1.0,1000.0,,none,right,nocue,.,"[',', '.']",1,,,,
111,,html-keyboard-response,111,91281,0.0-2.1-35.1,,"<div class = fb_box><div class = 'center-text'><font size =20>Correct!</font></div></div><div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_feedback,500.0,,,practice,,500.0,,,,,,,,,,,
112,,html-keyboard-response,112,92741,0.0-2.1-36.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_ITI,1453.6511590222758,,,practice,1.0,1453.6511590222758,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
113,,html-keyboard-response,113,93245,0.0-2.1-37.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation,500.0,,,practice,1.0,500.0,,,,,,,,,,,
114,,html-keyboard-response,114,93749,0.0-2.1-38.1,,"<div class = bigbox><div id=right_box></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_cue,500.0,,,practice,1.0,500.0,,,,,,,,,,,
115,,html-keyboard-response,115,94302,0.0-2.1-39.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_CTI,550.0,,,practice,1.0,550.0,550.0,,,,,,,,,,
116,,html-keyboard-response,116,95804,0.0-2.1-40.1,384.0,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",.,practice_trial,1500.0,,,practice,1.0,1000.0,,none,right,nocue,.,"[',', '.']",1,,,,
117,,html-keyboard-response,117,96307,0.0-2.1-41.1,,"<div class = fb_box><div class = 'center-text'><font size =20>Correct!</font></div></div><div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_feedback,500.0,,,practice,,500.0,,,,,,,,,,,
118,,html-keyboard-response,118,96580,0.0-2.1-42.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_ITI,270.96651661299154,,,practice,1.0,270.96651661299154,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
119,,html-keyboard-response,119,97083,0.0-2.1-43.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation,500.0,,,practice,1.0,500.0,,,,,,,,,,,
120,,html-keyboard-response,120,97586,0.0-2.1-44.1,,"<div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_cue,500.0,,,practice,1.0,500.0,,,,,,,,,,,
121,,html-keyboard-response,121,97689,0.0-2.1-45.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_CTI,100.0,,,practice,1.0,100.0,100.0,,,,,,,,,,
122,,html-keyboard-response,122,99194,0.0-2.1-46.1,422.0,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",",",practice_trial,1500.0,,,practice,1.0,1000.0,,left,left,valid,",","[',', '.']",1,,,,
123,,html-keyboard-response,123,99697,0.0-2.1-47.1,,"<div class = fb_box><div class = 'center-text'><font size =20>Correct!</font></div></div><div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_feedback,500.0,,,practice,,500.0,,,,,,,,,,,
124,,html-keyboard-response,124,99864,0.0-2.1-48.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_ITI,164.75691034331263,,,practice,1.0,164.75691034331263,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
125,,html-keyboard-response,125,100367,0.0-2.1-49.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation,500.0,,,practice,1.0,500.0,,,,,,,,,,,
126,,html-keyboard-response,126,100871,0.0-2.1-50.1,,"<div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_cue,500.0,,,practice,1.0,500.0,,,,,,,,,,,
127,,html-keyboard-response,127,101877,0.0-2.1-51.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_CTI,1000.0,,,practice,1.0,1000.0,1000.0,,,,,,,,,,
128,,html-keyboard-response,128,103384,0.0-2.1-52.1,350.0,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",.,practice_trial,1500.0,,,practice,1.0,1000.0,,both,right,doublecue,.,"[',', '.']",1,,,,
129,,html-keyboard-response,129,103888,0.0-2.1-53.1,,"<div class = fb_box><div class = 'center-text'><font size =20>Correct!</font></div></div><div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_feedback,500.0,,,practice,,500.0,,,,,,,,,,,
130,,html-keyboard-response,130,104041,0.0-2.1-54.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_ITI,146.77361903307647,,,practice,1.0,146.77361903307647,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
131,,html-keyboard-response,131,104545,0.0-2.1-55.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation,500.0,,,practice,1.0,500.0,,,,,,,,,,,
132,,html-keyboard-response,132,105049,0.0-2.1-56.1,,"<div class = bigbox><div id=right_box></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_cue,500.0,,,practice,1.0,500.0,,,,,,,,,,,
133,,html-keyboard-response,133,105156,0.0-2.1-57.1,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_CTI,100.0,,,practice,1.0,100.0,100.0,,,,,,,,,,
